Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	200	1650449522	985.272	-111.264	205.692	-7.926829	-3.536585	-2.560976	-683	-548	-308	0.02506339	-0.6399732	0.04675436	-0.7665639
5	200	1650449522	966.24	-137.616	264.252	-8.292683	-3.902439	-2.439024	-683	-548	-307	0.02489995	-0.6401258	0.04675436	-0.7664418
5	200	1650449522	963.312	-115.656	205.692	-8.414635	-4.268293	-2.926829	-683	-548	-307	0.02424871	-0.6403699	0.04675436	-0.7662587
5	200	1650449522	977.952	-142.008	245.952	-8.780488	-4.268293	-3.536585	-683	-549	-307	0.02502769	-0.6405225	0.04675436	-0.7661061
5	200	1650449522	948.672	-120.048	193.248	-8.658537	-4.390244	-4.512195	-683	-549	-307	0.02458922	-0.6407971	0.04672384	-0.7658925
5	200	1650449522	995.52	-112.728	204.228	-8.780488	-3.902439	-5.121951	-684	-549	-305	0.02447015	-0.6409497	0.04669332	-0.7657704
5	200	1650449522	961.848	-123.708	226.188	-8.780488	-3.170732	-5	-684	-549	-305	0.02369548	-0.6411633	0.0466628	-0.7656178
5	200	1650449522	951.6	-130.296	189.588	-9.512196	-3.658537	-4.390244	-683	-550	-308	0.02356937	-0.6413159	0.04663228	-0.7654958
5	200	1650449522	960.384	-124.44	214.476	-10.73171	-4.146341	-3.536585	-683	-550	-308	0.02279808	-0.6415601	0.0466628	-0.7653127
5	200	1650449522	963.312	-83.448	201.3	-11.21951	-4.146341	-2.682927	-683	-550	-307	0.02348831	-0.6417127	0.04672384	-0.7651601
5	200	1650449522	968.436	-93.696	226.188	-11.46342	-2.804878	-2.317073	-683	-550	-307	0.02337128	-0.6419263	0.04684591	-0.764977
5	200	1650449522	953.064	-111.996	214.476	-11.21951	-1.829268	-1.95122	-683	-550	-306	0.02276276	-0.6420484	0.04696799	-0.7648854
5	200	1650449522	970.632	-99.552	227.652	-11.09756	-0.1219512	-0.6097561	-683	-550	-306	0.02206875	-0.6421705	0.04712058	-0.7647939
5	200	1650449522	954.528	-74.664	245.22	-10.60976	-0.3658537	-0.6097561	-683	-550	-307	0.02197808	-0.642201	0.04724265	-0.7647634
5	200	1650449522	935.496	-51.24	255.468	-10	0.8536586	-0.3658537	-683	-550	-307	0.02192242	-0.642262	0.04742577	-0.7647023
5	200	1650449522	926.712	-68.076	237.9	-9.634147	1.585366	-0.4878049	-685	-550	-305	0.02052234	-0.6419874	0.0458388	-0.7650685
5	200	1650449522	927.444	-79.056	200.568	-9.268293	2.073171	-0.3658537	-685	-550	-305	0.0194946	-0.6417738	0.0446791	-0.7653432
5	200	1650449522	968.436	-84.18	229.116	-8.902439	1.95122	-0.4878049	-683	-550	-306	0.01844838	-0.6410413	0.04412977	-0.7660146
5	200	1650449522	947.208	-91.5	179.34	-7.926829	1.341463	-0.4878049	-683	-550	-306	0.01849194	-0.6420484	0.04376354	-0.7651906
5	200	1650449522	929.64	-128.832	223.26	-7.195122	0.9756098	-0.1219512	-683	-550	-307	0.0180003	-0.6421705	0.04483169	-0.765038
5	200	1650449522	993.324	-109.8	199.836	-7.195122	-0.8536586	0.4878049	-683	-550	-307	0.01925463	-0.6436964	0.04531999	-0.7636952
5	200	1650449522	975.024	-93.696	174.216	-7.682927	-2.195122	1.219512	-684	-550	-308	0.01932878	-0.6444899	0.04531999	-0.7630238
5	200	1650449522	979.416	-118.584	186.66	-7.926829	-4.02439	1.463415	-684	-550	-308	0.01930101	-0.6455581	0.04553362	-0.7621082
5	200	1650449522	989.664	-125.172	196.908	-8.536586	-5.365854	1.585366	-684	-549	-306	0.01898341	-0.6457412	0.04562517	-0.7619556
5	200	1650449522	1019.676	-155.916	232.044	-8.902439	-7.073171	1.097561	-684	-549	-306	0.01925154	-0.6460463	0.04577776	-0.761681
5	200	1650449522	993.324	-122.244	177.144	-9.02439	-7.682927	0.4878049	-683	-550	-306	0.0180466	-0.6462905	0.04586932	-0.7614979
5	200	1650449522	990.396	-125.172	221.796	-10.36585	-8.902439	0.2439024	-683	-550	-306	0.01880041	-0.6466872	0.04605243	-0.7611316
5	200	1650449522	963.312	-138.348	209.352	-10.48781	-9.02439	0.1219512	-682	-550	-306	0.01785902	-0.6469924	0.0461745	-0.7608875
5	200	1650449522	976.488	-102.48	216.672	-11.46342	-8.902439	0	-682	-550	-306	0.0185948	-0.6473891	0.04635762	-0.7605212
5	200	1650449522	970.632	-117.852	220.332	-12.07317	-8.04878	-0.6097561	-683	-551	-306	0.01863163	-0.6476638	0.04651021	-0.7602771
5	200	1650449522	950.868	-130.296	211.548	-13.29268	-7.560976	-1.341463	-683	-551	-306	0.01790402	-0.6480606	0.04675436	-0.7599414
5	200	1650449522	963.312	-118.584	196.176	-13.53659	-6.95122	-1.585366	-683	-549	-304	0.01773342	-0.6483047	0.04690695	-0.7597278
5	200	1650449522	941.352	-84.912	210.084	-12.68293	-5.97561	-2.073171	-683	-549	-304	0.01653321	-0.6486404	0.0471511	-0.7594531
5	200	1650449522	947.208	-111.264	232.776	-12.07317	-4.512195	-2.804878	-683	-550	-305	0.01747269	-0.6488235	0.04724265	-0.75927
5	200	1650449522	946.476	-110.532	224.724	-11.82927	-2.804878	-3.04878	-683	-550	-305	0.0158729	-0.6490676	0.04739524	-0.7590869
5	200	1650449522	961.848	-93.696	223.26	-10.85366	-1.341463	-3.170732	-683	-551	-305	0.01622939	-0.6491592	0.0474868	-0.7589954
5	200	1650449522	928.908	-70.272	216.672	-9.634147	0.2439024	-3.536585	-683	-551	-305	0.0156612	-0.6486709	0.04702902	-0.7594531
5	200	1650449522	927.444	-71.736	221.796	-9.02439	0.7317073	-3.780488	-683	-551	-305	0.01483041	-0.6471145	0.04654073	-0.7608265
5	200	1650449522	921.588	-89.304	216.672	-8.04878	2.195122	-3.536585	-683	-551	-305	0.01539829	-0.6453444	0.04596088	-0.7623523
5	200	1650449522	912.072	-71.736	243.756	-6.95122	3.170732	-3.170732	-683	-550	-304	0.01450121	-0.6435438	0.04565569	-0.7639088
5	200	1650449522	914.268	-81.984	221.796	-5.731708	4.02439	-2.926829	-683	-550	-304	0.01274218	-0.6436964	0.04504532	-0.7638478
5	200	1650449522	917.928	-74.664	215.208	-5.487805	3.658537	-2.317073	-683	-552	-304	0.0147134	-0.6425062	0.04434339	-0.7648549
5	200	1650449522	937.692	-92.964	167.628	-4.634147	2.682927	-2.195122	-683	-552	-304	0.01336322	-0.6425977	0.04449599	-0.7647939
5	200	1650449522	989.664	-86.376	174.216	-4.390244	1.341463	-1.707317	-683	-552	-305	0.01295096	-0.6438795	0.04443495	-0.7637257
5	200	1650449522	981.612	-93.696	201.3	-3.658537	0	-1.463415	-682	-551	-306	0.01244878	-0.6453749	0.04437391	-0.7624744
5	200	1650449522	1000.644	-98.088	211.548	-3.04878	-1.95122	-1.707317	-682	-551	-306	0.01425664	-0.6457106	0.04522843	-0.7621082
5	200	1650449522	1032.852	-120.048	202.032	-3.04878	-3.780488	-1.585366	-683	-552	-304	0.01353605	-0.6459243	0.04599139	-0.7618946
5	200	1650449522	1028.46	-131.76	188.124	-3.292683	-4.390244	-1.219512	-683	-552	-304	0.01343661	-0.6460769	0.04589984	-0.7617725
5	200	1650449522	1033.584	-140.544	221.796	-4.02439	-5.609756	-1.341463	-683	-551	-304	0.01444355	-0.6463515	0.04577776	-0.7615284
5	200	1650449522	1022.604	-107.604	211.548	-4.390244	-5.487805	-1.097561	-683	-551	-304	0.01458319	-0.6465346	0.04568621	-0.7613758
5	200	1650449522	1014.552	-146.4	207.888	-5.853659	-5	-0.7317073	-682	-553	-305	0.01372192	-0.6468093	0.04562517	-0.7611622
5	200	1650449522	970.632	-142.008	221.796	-6.829268	-5.121951	-0.7317073	-682	-553	-305	0.01354926	-0.6469924	0.04562517	-0.7610096
5	200	1650449522	975.024	-131.76	207.156	-8.04878	-4.390244	-0.7317073	-682	-551	-304	0.01537505	-0.6472365	0.04565569	-0.7607654
5	200	1650449522	977.22	-144.204	199.836	-8.902439	-4.512195	-0.9756098	-682	-551	-304	0.01340107	-0.6474196	0.04571673	-0.7606433
5	200	1650449522	944.28	-124.44	215.208	-8.902439	-3.902439	-0.6097561	-683	-552	-301	0.01341219	-0.6476638	0.04580828	-0.7604297
5	200	1650449522	929.64	-105.408	185.928	-9.390244	-3.292683	-0.6097561	-683	-552	-301	0.01348311	-0.6478469	0.04623554	-0.7602466
5	200	1650449522	955.26	-106.872	215.208	-9.02439	-2.560976	-1.097561	-682	-552	-304	0.01475587	-0.6477554	0.04712058	-0.7602466
5	200	1650449522	939.888	-106.14	185.928	-9.390244	-1.829268	-1.341463	-682	-552	-304	0.01506963	-0.6479385	0.04745628	-0.7600635
5	200	1650449522	923.784	-108.336	210.084	-9.512196	-0.7317073	-1.829268	-682	-552	-303	0.01416436	-0.6471145	0.04773095	-0.7607654
5	200	1650449522	932.568	-92.232	180.072	-9.512196	0.1219512	-1.707317	-682	-552	-303	0.01484447	-0.6471755	0.04766991	-0.7607043
5	200	1650449522	936.228	-84.912	172.02	-9.634147	-0.1219512	-0.9756098	-683	-553	-301	0.01364569	-0.6476943	0.0468154	-0.7603381
5	200	1650449522	909.876	-92.232	199.104	-8.902439	-0.2439024	-0.4878049	-683	-553	-301	0.01403756	-0.647908	0.04721214	-0.7601245
5	200	1650449522	950.868	-115.656	202.032	-7.682927	-1.219512	-0.1219512	-683	-552	-303	0.01209667	-0.6482131	0.0469985	-0.7599109
5	200	1650449522	945.012	-103.944	193.248	-7.195122	-1.829268	0.2439024	-683	-552	-303	0.01307008	-0.6485183	0.04794458	-0.7595752
5	200	1650449522	986.736	-117.12	171.288	-6.463415	-3.170732	-0.3658537	-683	-553	-301	0.01356245	-0.6493118	0.0491348	-0.7588122
5	200	1650449522	966.24	-125.172	203.496	-6.707317	-4.268293	-0.4878049	-683	-553	-301	0.01451354	-0.6494339	0.0491348	-0.7586901
5	200	1650449522	994.788	-118.584	183.732	-6.829268	-5	-1.341463	-683	-553	-302	0.0133409	-0.6497086	0.0491348	-0.7584765
5	200	1650449522	986.004	-140.544	236.436	-6.829268	-5.121951	-1.463415	-683	-553	-302	0.01309286	-0.6498917	0.0491348	-0.7583239
5	200	1650449522	975.024	-121.512	222.528	-8.170732	-5.121951	-0.7317073	-683	-553	-301	0.01487456	-0.6501358	0.04916532	-0.7580798
5	200	1650449522	1006.5	-114.924	180.804	-8.902439	-4.756098	-0.8536586	-683	-553	-301	0.01454226	-0.6503189	0.04919584	-0.7579272
5	200	1650449522	975.024	-127.368	191.052	-9.146341	-4.268293	-0.3658537	-681	-552	-302	0.01434002	-0.6505631	0.04931791	-0.7577136
5	200	1650449522	991.86	-87.108	168.36	-9.146341	-3.414634	-0.4878049	-681	-552	-302	0.01276087	-0.6511734	0.04919584	-0.7572253
5	200	1650449522	933.3	-98.088	236.436	-9.390244	-3.292683	-0.2439024	-683	-553	-301	0.01202997	-0.6503494	0.0494705	-0.7579272
5	200	1650449522	957.456	-86.376	195.444	-10	-3.658537	0.2439024	-683	-553	-301	0.01431922	-0.6504715	0.04959258	-0.7577746
5	200	1650449522	939.156	-105.408	198.372	-9.390244	-3.780488	0.9756098	-682	-554	-300	0.01365224	-0.6506851	0.04977569	-0.7575915
5	200	1650449522	947.208	-91.5	202.764	-8.536586	-3.04878	1.341463	-682	-554	-300	0.01455455	-0.6498001	0.04992828	-0.7583239
5	200	1650449522	957.456	-102.48	205.692	-8.170732	-2.439024	1.097561	-682	-552	-301	0.0132152	-0.6490066	0.05041658	-0.7589954
5	200	1650449522	960.384	-96.624	223.26	-8.170732	-1.585366	1.097561	-682	-552	-301	0.01299461	-0.6485488	0.04992828	-0.7594226
5	200	1650449522	961.848	-113.46	198.372	-7.804878	-0.9756098	0.9756098	-685	-554	-300	0.01251087	-0.6482437	0.04983672	-0.7596973
5	200	1650449522	966.972	-106.872	185.196	-7.682927	-0.2439024	0.9756098	-685	-554	-300	0.01274218	-0.6483657	0.05005036	-0.7595752
5	200	1650449522	970.632	-97.356	184.464	-7.682927	1.219512	0.9756098	-683	-554	-301	0.01346984	-0.6485488	0.05117954	-0.759331
5	200	1650449522	957.456	-101.016	239.364	-8.170732	1.585366	0.6097561	-683	-554	-301	0.01465251	-0.647206	0.05108799	-0.7604602
5	200	1650449522	958.92	-76.86	205.692	-8.292683	2.560976	0.4878049	-682	-554	-299	0.01459136	-0.6461684	0.05105747	-0.7613453
5	200	1650449522	945.012	-106.872	207.156	-8.414635	2.804878	0.1219512	-682	-554	-299	0.0117619	-0.6466262	0.05099643	-0.7610096
5	200	1650449522	955.992	-57.828	173.484	-7.439024	2.682927	0.6097561	-683	-553	-308	0.01256791	-0.6477859	0.04925688	-0.7601245
5	200	1650449522	954.528	-75.396	176.412	-6.463415	2.804878	1.097561	-683	-553	-308	0.01149278	-0.6480911	0.0487991	-0.7599109
5	200	1650449522	960.384	-105.408	169.824	-5.243903	2.317073	2.073171	-682	-554	-301	0.009599416	-0.6491592	0.04925688	-0.7589954
5	200	1650449522	952.332	-87.108	162.504	-4.878049	2.317073	2.195122	-682	-554	-301	0.01099446	-0.6497696	0.04937895	-0.758446
5	200	1650449522	975.756	-101.016	177.144	-4.878049	0.9756098	1.95122	-683	-553	-299	0.01249895	-0.6512955	0.04998932	-0.7570727
5	200	1650449522	994.056	-81.252	137.616	-5.243903	0.1219512	2.439024	-683	-553	-299	0.01167288	-0.6528825	0.04980621	-0.7557299
5	200	1650449522	977.952	-101.016	179.34	-5.609756	-1.097561	2.195122	-683	-552	-300	0.01301524	-0.6527604	0.05105747	-0.7557299
5	200	1650449522	992.592	-133.956	180.804	-5.731708	-1.707317	1.585366	-683	-552	-300	0.0127375	-0.6528214	0.05169836	-0.7556383
5	200	1650449522	982.344	-116.388	202.764	-6.097561	-2.804878	0.9756098	-683	-553	-300	0.01461585	-0.6523637	0.05294961	-0.755913
5	200	1650449522	994.056	-112.728	188.124	-6.585366	-2.926829	1.341463	-683	-553	-300	0.01482639	-0.6520585	0.05316325	-0.7561571
5	200	1650449522	980.148	-117.852	182.268	-7.439024	-2.926829	0.8536586	-684	-552	-301	0.0152368	-0.6522416	0.05426191	-0.755913
5	200	1650449522	976.488	-123.708	195.444	-7.682927	-2.317073	0.9756098	-684	-552	-301	0.014265	-0.6516312	0.05462813	-0.7564318
5	200	1650449522	969.9	-115.656	185.928	-8.414635	-1.219512	0.6097561	-684	-552	-300	0.01552934	-0.6512344	0.05520798	-0.7567064
5	200	1650449522	963.312	-123.708	199.836	-8.536586	-0.4878049	0	-684	-552	-300	0.01543502	-0.6509598	0.05554369	-0.7569201
5	200	1650449522	983.808	-100.284	210.816	-8.292683	0.8536586	-0.6097561	-684	-552	-299	0.01582589	-0.6508072	0.05471969	-0.7571032
5	200	1650449522	973.56	-131.76	193.98	-7.926829	1.95122	-1.097561	-684	-552	-299	0.01592351	-0.650502	0.05536058	-0.7573168
5	200	1650449522	941.352	-93.696	155.916	-7.560976	3.04878	-1.463415	-683	-553	-300	0.01428171	-0.6509293	0.05453658	-0.7570422
5	200	1650449522	937.692	-79.056	202.764	-8.292683	3.902439	-0.8536586	-683	-553	-300	0.01302211	-0.65038	0.05420087	-0.757561
5	200	1650449522	953.796	-100.284	158.844	-8.536586	4.756098	-0.7317073	-684	-552	-299	0.01231398	-0.6508682	0.05404828	-0.7571642
5	200	1650449522	927.444	-77.592	172.752	-8.536586	5.487805	-1.097561	-684	-552	-299	0.0128168	-0.6509598	0.05368206	-0.7571032
5	200	1650449522	932.568	-72.468	166.896	-8.536586	5.365854	-0.3658537	-684	-553	-300	0.01306552	-0.6505325	0.0527665	-0.7575305
5	200	1650449522	987.468	-80.52	164.7	-8.170732	5.487805	-0.2439024	-684	-553	-300	0.01138334	-0.6515092	0.05249184	-0.7567369
5	200	1650449522	954.528	-81.984	173.484	-7.560976	4.634147	0.8536586	-684	-552	-300	0.011446	-0.6516618	0.05145421	-0.7566759
5	200	1650449522	983.808	-60.024	169.092	-6.829268	4.268293	1.097561	-684	-552	-300	0.01072553	-0.6523026	0.05066073	-0.7561876
5	200	1650449522	976.488	-94.428	198.372	-5.731708	3.658537	1.341463	-682	-552	-300	0.00962422	-0.6518143	0.05124058	-0.7565843
5	200	1650449522	986.736	-114.192	192.516	-5.365854	2.317073	1.341463	-683	-552	-300	0.01132033	-0.65215	0.05157628	-0.7562487
5	200	1650449522	979.416	-99.552	173.484	-4.02439	1.585366	1.463415	-683	-552	-300	0.01096732	-0.6519364	0.05166784	-0.7564318
5	200	1650449522	984.54	-96.624	166.164	-3.780488	0.8536586	1.707317	-683	-553	-301	0.01131507	-0.652089	0.05145421	-0.7563097
5	200	1650449522	978.684	-103.944	163.236	-3.658537	-0.3658537	1.219512	-683	-553	-301	0.01186533	-0.6525162	0.05218665	-0.7558824
5	200	1650449522	991.86	-98.088	187.392	-4.146341	-1.097561	0.8536586	-682	-553	-300	0.01085259	-0.6528519	0.05218665	-0.7556078
5	200	1650449522	991.128	-92.232	161.772	-4.634147	-1.707317	0.2439024	-682	-553	-300	0.01166522	-0.6541337	0.05273598	-0.7544481
5	200	1650449522	977.952	-114.924	213.012	-4.756098	-1.463415	-0.3658537	-683	-553	-302	0.01190545	-0.6540422	0.05337687	-0.7544786
5	200	1650449522	990.396	-100.284	174.216	-5.609756	-1.585366	-0.4878049	-683	-553	-302	0.01213848	-0.6541337	0.05392621	-0.7543565
5	200	1650449522	941.352	-101.016	153.72	-6.097561	-1.219512	-0.7317073	-684	-553	-301	0.01188541	-0.6538591	0.05432295	-0.7545701
5	200	1650449522	993.324	-104.676	185.196	-7.195122	-0.8536586	-1.097561	-684	-553	-301	0.01157803	-0.6528214	0.05456709	-0.7554552
5	200	1650449522	968.436	-80.52	193.248	-7.317073	0	-1.707317	-682	-554	-300	0.01260343	-0.6523331	0.05426191	-0.7558824
5	200	1650449522	955.26	-98.82	198.372	-7.073171	0.4878049	-1.829268	-682	-554	-300	0.01308147	-0.6520585	0.05404828	-0.7561266
5	200	1650449522	976.488	-90.768	163.236	-7.195122	1.219512	-2.317073	-683	-553	-302	0.01148499	-0.6527299	0.05355999	-0.7556078
5	200	1650449522	946.476	-96.624	189.588	-7.073171	2.317073	-2.804878	-683	-553	-302	0.01205966	-0.6517838	0.05288858	-0.7564623
5	200	1650449522	948.672	-92.232	208.62	-7.073171	3.292683	-3.414634	-682	-554	-301	0.01080029	-0.6509293	0.0527665	-0.7572253
5	200	1650449522	960.384	-73.2	182.268	-6.829268	3.780488	-3.04878	-682	-554	-301	0.009611826	-0.6508682	0.05154576	-0.7573779
5	200	1650449522	941.352	-67.344	199.836	-6.219512	4.268293	-2.926829	-684	-552	-300	0.007959883	-0.6506851	0.05099643	-0.7575915
5	200	1650449522	947.94	-79.056	177.876	-5.365854	4.268293	-2.439024	-684	-552	-300	0.009856752	-0.6499527	0.05047762	-0.7582324
5	200	1650449522	960.384	-100.284	198.372	-4.634147	4.146341	-2.317073	-683	-553	-300	0.008916983	-0.6500137	0.05032502	-0.7582018
5	200	1650449522	973.56	-103.944	190.32	-4.146341	4.02439	-2.317073	-683	-553	-300	0.009985918	-0.6497086	0.05038606	-0.758446
5	200	1650449522	954.528	-114.192	183	-4.146341	3.658537	-2.073171	-682	-553	-303	0.0086936	-0.6499832	0.05121006	-0.7581713
5	200	1650449522	958.92	-103.944	160.308	-4.634147	3.292683	-1.95122	-682	-553	-303	0.008755089	-0.6499832	0.0520951	-0.7581103
5	200	1650449522	974.292	-110.532	205.692	-5.97561	3.292683	-1.829268	-682	-554	-302	0.01104315	-0.6501053	0.05279702	-0.7579272
5	200	1650449522	987.468	-80.52	169.092	-7.317073	2.073171	-1.707317	-682	-554	-302	0.008590142	-0.6515092	0.05258339	-0.7567675
5	200	1650449522	992.592	-107.604	149.328	-7.682927	1.097561	-1.341463	-681	-554	-302	0.008802615	-0.6530045	0.0524308	-0.7554857
5	200	1650449522	1001.376	-107.604	159.576	-6.95122	0	-0.7317073	-681	-554	-302	0.01019269	-0.6543779	0.05349895	-0.7542039
5	200	1650449522	1000.644	-108.336	172.752	-6.829268	-0.3658537	-0.8536586	-682	-554	-300	0.009360493	-0.6543779	0.0540788	-0.7541734
5	200	1650449522	994.056	-133.956	215.208	-6.95122	-0.7317073	-0.4878049	-682	-554	-300	0.01189043	-0.6532792	0.05493332	-0.7550279
5	200	1650449522	996.984	-84.18	208.62	-7.317073	-0.7317073	-0.6097561	-680	-554	-301	0.009756465	-0.6530656	0.05453658	-0.7552721
5	200	1650449522	994.056	-121.512	237.168	-7.317073	-0.6097561	-1.097561	-680	-554	-301	0.01165755	-0.651265	0.05496383	-0.7567675
5	200	1650449522	964.776	-101.748	206.424	-7.195122	-0.7317073	-1.097561	-682	-555	-302	0.01184019	-0.6508377	0.05536058	-0.7571032
5	200	1650449522	963.312	-112.728	189.588	-7.439024	0	-1.097561	-682	-555	-302	0.01015461	-0.6502274	0.05493332	-0.757683
5	200	1650449522	960.384	-80.52	191.784	-7.317073	0.4878049	-1.097561	-682	-556	-300	0.01237675	-0.6501053	0.05465865	-0.7577746
5	200	1650449522	935.496	-77.592	160.308	-6.95122	0.8536586	-1.097561	-682	-556	-300	0.01018976	-0.6501663	0.05395672	-0.7578051
5	200	1650449522	958.92	-76.128	221.796	-6.829268	1.463415	-1.097561	-682	-554	-302	0.009661308	-0.6503189	0.05349895	-0.7577136
5	200	1650449522	941.352	-86.376	194.712	-6.707317	2.439024	-0.8536586	-682	-554	-302	0.009186957	-0.6489151	0.05288858	-0.7589648
5	200	1650449522	928.908	-87.108	185.196	-6.707317	2.804878	-1.097561	-681	-555	-301	0.009593205	-0.6485794	0.05255288	-0.75927
5	200	1650449522	960.384	-98.088	192.516	-5.365854	3.414634	-0.8536586	-681	-555	-301	0.008617853	-0.6484268	0.05240028	-0.7594226
5	200	1650449522	963.312	-84.18	209.352	-5.121951	3.780488	-0.6097561	-682	-554	-302	0.007850554	-0.6478775	0.05178991	-0.7599414
5	200	1650449522	952.332	-84.912	202.764	-4.634147	4.02439	-0.7317073	-682	-554	-302	0.008038124	-0.6476943	0.05136265	-0.7601245
5	200	1650449522	977.952	-99.552	209.352	-4.634147	4.146341	-0.7317073	-682	-555	-302	0.009962015	-0.647206	0.05175939	-0.7604907
5	200	1650449522	973.56	-108.336	172.752	-4.390244	4.02439	-1.585366	-682	-555	-302	0.008903605	-0.6473281	0.05221717	-0.7603686
5	200	1650449522	967.704	-74.664	186.66	-4.634147	3.658537	-1.341463	-682	-556	-303	0.01027713	-0.6468398	0.05178991	-0.760796
5	200	1650449522	945.012	-89.304	204.228	-4.146341	3.414634	-1.707317	-681	-556	-303	0.01065584	-0.6470229	0.05166784	-0.7606433
5	200	1650449522	979.416	-115.656	188.856	-3.780488	3.292683	-1.829268	-681	-556	-303	0.01042683	-0.6468093	0.05258339	-0.7607654
5	200	1650449522	973.56	-98.088	197.64	-3.414634	2.439024	-2.073171	-681	-554	-301	0.008980261	-0.6484268	0.05233924	-0.7594226
5	200	1650449522	1008.696	-102.48	188.124	-3.780488	1.95122	-1.95122	-681	-554	-301	0.01001869	-0.6490371	0.05255288	-0.7588733
5	200	1650449522	966.972	-84.912	204.228	-4.146341	1.463415	-1.585366	-680	-555	-303	0.007804867	-0.647908	0.05230873	-0.7598804
5	200	1650449522	994.056	-129.564	183	-4.634147	1.097561	-1.219512	-680	-555	-303	0.009883927	-0.6486099	0.05343791	-0.7591785
5	200	1650449522	980.88	-96.624	206.424	-5.731708	0.8536586	-1.341463	-682	-556	-301	0.008520473	-0.6490676	0.05331584	-0.7588122
